home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,home_win_percentage,away_win_percentage,home_avg_goal_diff,away_avg_goal_diff,home_buildUpPlaySpeedClass_Fast,home_buildUpPlaySpeedClass_Slow,home_buildUpPlayDribblingClass_Lots,home_buildUpPlayDribblingClass_Normal,home_buildUpPlayPassingClass_Mixed,home_buildUpPlayPassingClass_Short,home_buildUpPlayPositioningClass_Organised,home_chanceCreationPassingClass_Risky,home_chanceCreationPassingClass_Safe,home_chanceCreationCrossingClass_Lots,home_chanceCreationCrossingClass_Normal,home_chanceCreationShootingClass_Lots,home_chanceCreationShootingClass_Normal,home_chanceCreationPositioningClass_Organised,home_defencePressureClass_High,home_defencePressureClass_Medium,home_defenceAggressionClass_Double,home_defenceAggressionClass_Press,home_defenceTeamWidthClass_Normal,home_defenceTeamWidthClass_Wide,home_defenceDefenderLineClass_Offside Trap,away_buildUpPlaySpeedClass_Fast,away_buildUpPlaySpeedClass_Slow,away_buildUpPlayDribblingClass_Lots,away_buildUpPlayDribblingClass_Normal,away_buildUpPlayPassingClass_Mixed,away_buildUpPlayPassingClass_Short,away_buildUpPlayPositioningClass_Organised,away_chanceCreationPassingClass_Risky,away_chanceCreationPassingClass_Safe,away_chanceCreationCrossingClass_Lots,away_chanceCreationCrossingClass_Normal,away_chanceCreationShootingClass_Lots,away_chanceCreationShootingClass_Normal,away_chanceCreationPositioningClass_Organised,away_defencePressureClass_High,away_defencePressureClass_Medium,away_defenceAggressionClass_Double,away_defenceAggressionClass_Press,away_defenceTeamWidthClass_Normal,away_defenceTeamWidthClass_Wide,away_defenceDefenderLineClass_Offside Trap,stat_diff,chance_creation_diff,goal_difference,win_percentage_diff,result
48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,0.3223684210526316,0.631578947368421,-0.2598684210526316,0.993421052631579,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,1.0,2.0,-1.2532894736842106,-0.30921052631578944,2
55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,0.2819548872180451,0.4934210526315789,-0.37593984962406013,0.6381578947368421,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,19.0,19.0,-1.0140977443609023,-0.2114661654135338,0
72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,0.3007518796992481,0.3263157894736842,-0.21428571428571427,-0.12631578947368421,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,39.0,34.0,-0.08796992481203006,-0.025563909774436122,2
61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,0.32456140350877194,0.2819548872180451,-0.2719298245614035,-0.37593984962406013,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,17.0,14.0,0.10401002506265661,0.042606516290726815,2
66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,0.28289473684210525,0.3007518796992481,-0.41776315789473684,-0.21428571428571427,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,-1.0,-5.0,-0.20347744360902256,-0.01785714285714285,1
67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,0.5789473684210527,0.3082706766917293,0.9769736842105263,-0.3684210526315789,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-9.0,-6.0,1.3453947368421053,0.27067669172932335,2
71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,0.4934210526315789,0.5592105263157895,0.6381578947368421,0.8322368421052632,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,6.0,6.0,-0.19407894736842102,-0.06578947368421056,2
46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,0.631578947368421,0.31140350877192985,0.993421052631579,-0.23684210526315788,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,-2.0,-9.0,1.230263157894737,0.32017543859649117,0
45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,0.2565789473684211,0.5756578947368421,-0.6118421052631579,0.9835526315789473,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,35.0,23.0,-1.5953947368421053,-0.3190789473684211,0
47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,0.39473684210526316,0.3223684210526316,0.23684210526315788,-0.2598684210526316,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-15.0,-9.0,0.4967105263157895,0.07236842105263158,0
60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,0.2565789473684211,0.21052631578947367,-0.35526315789473684,-0.6513157894736842,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,10.0,2.0,0.29605263157894735,0.0460526315789474,1
63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,0.3263157894736842,0.18421052631578946,-0.12631578947368421,-1.105263157894737,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-20.0,-18.0,0.9789473684210528,0.14210526315789476,2
41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,0.4967105263157895,0.3980263157894737,0.40460526315789475,0.27631578947368424,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-4.0,2.0,0.1282894736842105,0.09868421052631582,2
59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,0.5592105263157895,0.631578947368421,0.8322368421052632,0.993421052631579,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,-28.0,-21.0,-0.16118421052631582,-0.07236842105263153,0
60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,0.18421052631578946,0.28289473684210525,-1.105263157894737,-0.41776315789473684,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-18.0,-11.0,-0.6875000000000001,-0.09868421052631579,0
56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,0.21052631578947367,0.39473684210526316,-0.6513157894736842,0.23684210526315788,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,11.0,12.0,-0.888157894736842,-0.1842105263157895,1
48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,0.3223684210526316,0.3263157894736842,-0.2598684210526316,-0.12631578947368421,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,21.0,17.0,-0.13355263157894737,-0.003947368421052644,0
55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,0.2819548872180451,0.5789473684210527,-0.37593984962406013,0.9769736842105263,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,13.0,12.0,-1.3529135338345863,-0.29699248120300753,0
72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,0.3007518796992481,0.2565789473684211,-0.21428571428571427,-0.6118421052631579,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,9.0,13.0,0.39755639097744355,0.04417293233082703,2
61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,0.3980263157894737,0.32456140350877194,0.27631578947368424,-0.2719298245614035,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-26.0,-28.0,0.5482456140350878,0.07346491228070173,1
52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,0.31140350877192985,0.4934210526315789,-0.23684210526315788,0.6381578947368421,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,24.0,24.0,-0.875,-0.18201754385964908,1
59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,0.5756578947368421,0.2565789473684211,0.9835526315789473,-0.35526315789473684,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-32.0,-24.0,1.338815789473684,0.3190789473684211,0
54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,0.3082706766917293,0.4967105263157895,-0.3684210526315789,0.40460526315789475,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,6.0,-0.7730263157894737,-0.18843984962406019,1
59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,0.5592105263157895,0.2565789473684211,0.8322368421052632,-0.35526315789473684,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-35.0,-28.0,1.1875,0.3026315789473684,2
60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,0.18421052631578946,0.21052631578947367,-1.105263157894737,-0.6513157894736842,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,3.0,-2.0,-0.45394736842105277,-0.02631578947368421,1
67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,0.5789473684210527,0.3980263157894737,0.9769736842105263,0.27631578947368424,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-4.0,2.0,0.700657894736842,0.18092105263157898,2
61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,0.32456140350877194,0.631578947368421,-0.2719298245614035,0.993421052631579,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,14.0,18.0,-1.2653508771929824,-0.3070175438596491,1
71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,0.4934210526315789,0.3263157894736842,0.6381578947368421,-0.12631578947368421,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,-2.0,0.0,0.7644736842105264,0.1671052631578947,2
59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,0.5756578947368421,0.3223684210526316,0.9835526315789473,-0.2598684210526316,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-26.0,-19.0,1.243421052631579,0.25328947368421056,2
54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,0.3082706766917293,0.28289473684210525,-0.3684210526315789,-0.41776315789473684,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-25.0,-16.0,0.04934210526315791,0.025375939849624052,2
45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,0.2565789473684211,0.4967105263157895,-0.6118421052631579,0.40460526315789475,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,26.0,14.0,-1.0164473684210527,-0.24013157894736842,2
55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,0.2819548872180451,0.31140350877192985,-0.37593984962406013,-0.23684210526315788,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,-5.0,-5.0,-0.13909774436090225,-0.029448621553884724,0
72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,0.3007518796992481,0.39473684210526316,-0.21428571428571427,0.23684210526315788,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,33.0,26.0,-0.45112781954887216,-0.09398496240601506,2
66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,0.28289473684210525,0.2565789473684211,-0.41776315789473684,-0.6118421052631579,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,8.0,8.0,0.19407894736842102,0.02631578947368418,2
61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,0.3980263157894737,0.3007518796992481,0.27631578947368424,-0.21428571428571427,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,-31.0,-29.0,0.4906015037593985,0.09727443609022557,2
52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,0.31140350877192985,0.5789473684210527,-0.23684210526315788,0.9769736842105263,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,18.0,17.0,-1.2138157894736843,-0.2675438596491228,1
56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,0.21052631578947367,0.3082706766917293,-0.6513157894736842,-0.3684210526315789,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,4.0,7.0,-0.28289473684210525,-0.09774436090225563,1
46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,0.631578947368421,0.5756578947368421,0.993421052631579,0.9835526315789473,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,25.0,17.0,0.009868421052631637,0.05592105263157887,1
47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,0.39473684210526316,0.4934210526315789,0.23684210526315788,0.6381578947368421,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,8.0,8.0,-0.4013157894736843,-0.09868421052631576,1
48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,0.3223684210526316,0.5592105263157895,-0.2598684210526316,0.8322368421052632,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,29.0,23.0,-1.0921052631578947,-0.2368421052631579,2
60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,0.2565789473684211,0.2819548872180451,-0.35526315789473684,-0.37593984962406013,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,10.0,3.0,0.020676691729323293,-0.025375939849624052,2
63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,0.3263157894736842,0.32456140350877194,-0.12631578947368421,-0.2719298245614035,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-34.0,-33.0,0.1456140350877193,0.0017543859649122862,0
